id,label,type,name,source,source_id,uri,modifiers
7493ac2a-5b7c-42db-a463-7c62b7970f58,AOP,aop,PPARalpha-dependent liver tumors in rodents,AOPWiki,,,[]
74a12d06-d535-4549-a3a3-428276e05f7e,BiologicalTerm,biological-object,circulatory system,UBERON,UBERON:0001009,,[]
74a136ba-f7f3-486b-b529-47c043337327,Taxon,taxonomy,Dictyostelium discoideum,NCBI,44689,,[]
74b79115-ec26-44dc-9847-dbd1272aad0d,BiologicalTerm,biological-object,histone,CHEBI,CHEBI:15358,,[]
74ba4b60-9387-4b78-9c04-73b916fca21c,KeyEvent,key-event,"Activation of MEK, ERK1/2",AOPWiki,,,[]
74bb2fb9-547c-4fb1-a54d-efc766f15bd5,Chemical,chemical,Perfluorooctanesulfonic acid,DSSTox,DTXSID3031864,,"[""stressor""]"
74d4fcea-6dc7-4c05-b87c-f4f75a9e354b,KeyEvent,key-event,"Reduced, survival",AOPWiki,,,[]
74d67827-5ca9-41bd-a6a6-9f1c6e69df00,AOP,aop,1,AOPWiki,,,[]
74ddf42e-bd81-4cc4-9ad3-6405821b843c,Taxon,taxonomy,common brandling worm,common ecological species,WCS_6396,,[]
74e4d582-7d04-45f7-81a9-f2d0ad7568d4,BiologicalTerm,biological-process,sperm quantity,VT,VT:0002673,,[]
74f496dc-e743-495c-8ff5-2445fa1ecf84,KeyEvent,key-event,Inhibition of Fyna,AOPWiki,,,[]
75068812-4937-4d3b-b27b-05a14d1ea3b1,Stressor,stressor,SC-839,,,,"[""stressor""]"
750df1ec-fd34-4b4b-abd5-bc519c3d1523,BiologicalTerm,biological-process,increased vascular permeability,MP,MP:0003070,,[]
7519677f-2b78-452c-a903-3ab4a5a939f0,BiologicalTerm,biological-process,osteoporosis,MP,MP:0000066,,[]
75249250-d487-4698-b19c-ca89a867e6af,KeyEvent,key-event,"Decreased Cholesterol, Decreased Testosterone Production by Adult Leydig Cells",AOPWiki,,,[]
75275319-045b-4cd7-bc47-aaa8941e28df,KeyEvent,key-event,Lung fibrosis,AOPWiki,,,[]
7540d1e6-febb-4595-b693-140a8de26056,Stressor,stressor,Nitrotoluenes (hypothesized binding),,,,"[""stressor""]"
755b60aa-4b25-4a21-8fc1-bbdf8351bb6e,BiologicalTerm,biological-object,type II iodothyronine deiodinase,PR,PR:000006481,,[]
756615da-1a1d-4d42-bc29-47f38c8ec07a,BiologicalTerm,biological-process,peptide secretion,GO,GO:0002790,,[]
75699d17-baec-44a7-8000-30d0a0a85b05,AOP,aop,PLK1 Activation and COX6A1 degradation leading to hepatocyte apoptosis,AOPWiki,,,[]
75715731-c058-4bd2-9080-ccdd10be8d88,BiologicalTerm,biological-object,calcium ion-transporting ATPase complex,GO,GO:0090534,,[]
7581ce4c-2671-4b25-bf7b-cdecd6036542,BiologicalTerm,biological-object,population of organisms,PCO,PCO:0000001,,[]
7586120e-da49-4f3b-b480-6adfe5c0ede9,AOP,aop,Gluten-driven immune activation leading to celiac disease,AOPWiki,,,[]
758c9f30-d630-40e3-9caa-785ff6a06504,KeyEvent,key-event,Stimulation of TLR7/8,AOPWiki,,,[]
759c18fa-5b20-4a21-bf90-d02abfb2fc19,Chemical,chemical,Ketoprofen,DSSTox,DTXSID6020771,,"[""stressor""]"
75b04e11-db89-4eb1-b8e1-da5a6503a548,Taxon,taxonomy,goldfish,common ecological species,WCS_7957,,[]
75c15f5e-85b5-4455-b4fe-1cd8abc24ba3,Taxon,taxonomy,Daphnia pulicaria,common ecological species,WCS_35523,,[]
75cd94b7-1ec1-4dbd-88cb-52f904b3128e,BiologicalTerm,biological-process,anatomical structure morphogenesis,GO,GO:0009653,,[]
75eca7e7-2af3-4b58-bc22-278d5a60213d,KeyEvent,key-event,"Increase, Oxidative Stress / Activation, PMK-1 P38 MAPK",AOPWiki,,,[]
75fcc3e4-624b-43ad-ac93-0d83a8591ffc,AOP,aop,DNMT inhibtion leading to population decline (2),AOPWiki,,,[]
7602ff5f-3094-424f-92ed-1e03a7d10096,KeyEvent,key-event,PI3K-Akt pathway,AOPWiki,,,[]
76075b06-8993-4580-9c6e-538ca820924a,AOP,aop,Accumulation of HMGB1 in the nucleus causes cardiomyocyte death,AOPWiki,,,[]
7608c0f6-37e1-4092-82f2-97414cebe19f,BiologicalTerm,biological-process,carboxylation reaction,MI,MI:1139,,[]
760acdf1-04f5-403a-b4a7-73da5a9992ab,KeyEvent,key-event,Impaired Sodium-Calcium Exchange,AOPWiki,,,[]
7611245a-ba40-4a96-a85c-e70908683451,BiologicalTerm,biological-object,sneezing,MESH,D012912,,[]
7624280d-6f53-4f5f-a2c9-7447bc71b4a5,KeyEvent,key-event,"Decreased, PPAR-beta activation",AOPWiki,,,[]
76316ddf-7a19-4445-99d0-48f94e0c26ef,Stressor,stressor,Topoisomerase inhibitors,,,,"[""stressor""]"
763a1cfe-5f9c-4275-a35e-02fa57bf10f6,Taxon,taxonomy,Ostrinia nubilalis,NCBI,29057,,[]
763bbe07-63ed-4a7b-a10c-e1772545ef98,BiologicalTerm,biological-process,decreased circulating total protein level,MP,MP:0005567,,[]
76453f8c-1677-4592-bc3b-259b1aaded6b,KeyEvent,key-event,"Increased, extracellular serotonin",AOPWiki,,,[]
76581ec5-cfeb-4293-bb27-c82838bac253,BiologicalTerm,biological-process,wounding,MP,MP:0013027,,[]
76665810-7ff6-48d6-9f2b-8c1554bc7c49,Chemical,chemical,Diclofenac sodium,DSSTox,DTXSID3037208,,"[""stressor""]"
7676f80b-9025-4aab-9f0e-810753f4ffd1,Stressor,stressor,fungi,,,,"[""stressor""]"
76a22c1e-d5c1-42c0-ab6d-f809a017c9dc,KeyEvent,key-event,Increased，Cardiac fibrosis,AOPWiki,,,[]
76b9542b-baf2-4728-bb68-8bc253d3543e,BiologicalTerm,biological-object,progesterone,CHEBI,CHEBI:17026,,[]
76bce1e9-99c3-418f-b741-3bda9f064511,AOP,aop,Increased adrenal glucocorticoid production leading to MASLD progression (4),AOPWiki,,,[]
76c579b9-6b47-4b73-8711-72cbfd5fc1ca,BiologicalTerm,biological-process,intracellular cholesterol transport,GO,GO:0032367,,[]
76cbbff0-2c6b-46ce-aae0-9f868cd7e6af,KeyEvent,key-event,Reduced granulosa cell proliferation,AOPWiki,,,[]
76df7c9b-620d-4229-93bf-d5396a8c293c,KeyEvent,key-event,"Increase, vascular smooth muscle contraction",AOPWiki,,,[]
7710de6a-0339-45c2-ab71-a7d8a163e8fc,Stressor,stressor,Isoflavones,,,,"[""stressor""]"
772c3da1-09e3-4283-85db-1c07e13d52fa,KeyEvent,key-event,decreased methylation of dopamine transporter promoter,AOPWiki,,,[]
773bb9ba-7d5d-46e5-82c5-0f5262973d72,Chemical,chemical,Raloxifene,DSSTox,DTXSID3023550,,"[""stressor""]"
77524f61-83af-45a8-8461-c52a3f5234bf,KeyEvent,key-event,"Unknown, MIE",AOPWiki,,,[]
77608e87-09de-4831-b494-38bfe139735e,Stressor,stressor,Bioflavonoids,,,,"[""stressor""]"
77714143-814b-4495-8db6-44e7bd6f7eee,KeyEvent,key-event,"Activation, Fibroblasts",AOPWiki,,,[]
77871bb4-aea5-4cab-ab6f-5349d472f350,Chemical,chemical,Naproxen,DSSTox,DTXSID4040686,,"[""stressor""]"
778bf2ca-132f-4df7-afd8-f38b3d68d87c,BiologicalTerm,biological-process,negative regulation of synaptic transmission,GO,GO:0050805,,[]
77931b8c-32c1-419d-a815-07fac6dc757e,AOP,aop,Beta-2 adrenergic agonist induction of mesovarian leiomyomas,AOPWiki,,,[]
779ecaaa-c54b-4037-9790-63fba6a63cd5,BiologicalTerm,biological-process,glutamate secretion,GO,GO:0014047,,[]
779fa84e-0c8f-4dcd-9336-20675d19115d,KeyEvent,key-event,"Inhibition, Nuclear factor kappa B (NF-kB)",AOPWiki,,,[]
77ba170d-94c7-464d-962a-b510c15cabf7,BiologicalTerm,biological-process,stomach epithelial hyperplasia,MP,MP:0005493,,[]
77c86e10-012f-42cb-bf4e-a56d75ec77ea,AOP,aop,ROS leading to growth inhibition via protein oxidation and reduced cell growth,AOPWiki,,,[]
77d1905e-e627-4a61-896a-b8b088028e1e,KeyEvent,key-event,"Inhibition, OATP1C1",AOPWiki,,,[]
77d6843d-ca8a-4277-a160-9abe6fd6f3e3,KeyEvent,key-event,"Increase, Ovarian follicle breakdown",AOPWiki,,,[]
77dbcfee-fed5-4ca3-91b4-d3e6003443d0,Taxon,taxonomy,human,common toxicological species,WCS_9606,,[]
77f4c01e-d8c7-4646-ad19-1a824c9f53e2,Stressor,stressor,Wnt,,,,"[""stressor""]"
77fd7055-576f-42e4-837d-12a70069cce6,AOP,aop,Thyroid peroxidase- follicular adenoma/carcinoma,AOPWiki,,,[]
78083cf2-f0c0-47c3-8da9-00b8653f1fec,AOP,aop,Interaction with lung cells leading to atherosclerosis,AOPWiki,,,[]
780d6288-ebf9-4bd7-ba33-822d3901dd6b,KeyEvent,key-event,"Altered, inner ear development",AOPWiki,,,[]
7810061c-4016-4882-801e-67d8db163f1c,BiologicalTerm,biological-object,olfactory epithelium,UBERON,UBERON:0001997,,[]
7813d539-ed7e-4ed9-a02c-a1ccafc085f3,Chemical,chemical,Carbamazepine,DSSTox,DTXSID4022731,,"[""stressor""]"
78197d9c-3025-4cc3-8154-7b314ec91120,KeyEvent,key-event,"Disruption, Sarcomere assembly",AOPWiki,,,[]
784af437-c20e-48e2-a68c-1557e06de140,Taxon,taxonomy,Cynopterus brachyotis,NCBI,58060,,[]
78719187-f1bf-4ff3-b9f6-9b6397b699ca,Chemical,chemical,Voriconazole,DSSTox,DTXSID5046485,,"[""stressor""]"
787c15dd-67a8-460d-a9bc-c39990f4a950,AOP,aop,Mitochondrial complexes inhibition leading to heart failure II,AOPWiki,,,[]
78834398-7456-4058-8c91-04e45f7471f7,AOP,aop,Mutagenic MOA for Cancer 1,AOPWiki,,,[]
788666ef-a4b7-4219-9854-36852696d33b,KeyEvent,key-event,"Activate, calmodulin",AOPWiki,,,[]
789b75f1-3384-434a-9f1c-68e238ef65b5,KeyEvent,key-event,"Decreased, DHB4/HSD17B4",AOPWiki,,,[]
78b30a05-fc0d-40e0-a8bd-24fa106cb981,KeyEvent,key-event,Oxidation,AOPWiki,,,[]
78b94b76-d316-42d9-8012-1c0599f78852,KeyEvent,key-event,"Decrease, Reproduction",AOPWiki,,,[]
78bd1ea3-76fd-4041-84fd-615e2e9d3912,BiologicalTerm,biological-object,Vitamin K Epoxide Reductases,MESH,D064417,,[]
78c5239f-8a5b-4eba-aa47-90b5b85cb3df,KeyEvent,key-event,Activation of gluten- and TG2-reactive B cells,AOPWiki,,,[]
78f41948-d9e4-4e6e-bda9-a9c2e3ce6698,KeyEvent,key-event,"N/A, Ataxia, paralysis, or hyperactivity",AOPWiki,,,[]
78fe9093-f7fa-4624-b164-4cca52301387,Stressor,stressor,SANT-3,,,,"[""stressor""]"
791fca85-02d8-4d85-b4df-b34a120602e6,Chemical,chemical,Clomiphene citrate (1:1),DSSTox,DTXSID8020337,,"[""stressor""]"
793eaa67-83ff-48a6-8d97-2eeed5ea4d64,KeyEvent,key-event,"Reduced, Maturation inducing steroid receptor signalling, oocyte",AOPWiki,,,[]
794aedf5-6b46-4ec7-ac4d-5fbf252f47d5,KeyEvent,key-event,Release of G Proteins,AOPWiki,,,[]
79549924-140c-4429-8d7e-5b20eb114bcc,BiologicalTerm,biological-object,beta-2 adrenergic receptor,PR,PR:000001193,,[]
7957c07a-8275-4d2c-86df-5ac322a6b3ed,KeyEvent,key-event,Inhibition of LS function.,AOPWiki,,,[]
795846b9-af0a-4357-ae15-d0890022e350,BiologicalTerm,biological-process,toxicity,MESH,Q000633,,[]
796ac980-b7dc-43e1-989a-9b2a62261273,Taxon,taxonomy,Odocoileus virginianus,NCBI,9874,,[]
79725b6c-8f95-4666-8251-83f9bcdb5230,KeyEvent,key-event,"inhibition, EKR1/2 signaling pathway",AOPWiki,,,[]
7974e60e-014f-4613-a128-24b1b07e0814,KeyEvent,key-event,"Inhibition, PTGS-2 (Prostaglandin-endoperoxide synthase 2)",AOPWiki,,,[]
7987230e-afec-4787-a8da-64db3bc1998c,BiologicalTerm,biological-object,peroxisome proliferator-activated receptor alpha,PR,PR:000013056,,[]
798e98f0-ea4a-4ce1-bd2c-58064d4b65f5,AOP,aop,HDAC inhibition leads to impeded craniofacial development,AOPWiki,,,[]
799122a9-7bfc-4e71-9744-df5cb36ed449,Stressor,stressor,Other heavy metals,,,,"[""stressor""]"
79bb2b08-e95a-4147-adc2-47fa77658c96,BiologicalTerm,biological-process,regulation of DNA binding,GO,GO:0051101,,[]
79c2c009-719c-49af-9519-548b337bcfae,KeyEvent,key-event,"Occurrence, tophi (urate) deposition",AOPWiki,,,[]
79d7e66a-32a6-486f-a86a-46dbf91f8969,BiologicalTerm,biological-process,"Carcinoma, Renal Cell",MESH,D002292,,[]
79e3986f-75e1-47e1-aed3-2367949b708d,Stressor,stressor,PF915275,,,,"[""stressor""]"
79f671f4-b0db-44cd-884e-9da1e79e5c85,BiologicalTerm,biological-action,functional change,WIKI,7,,[]
79feb9e4-fc0c-486f-a6af-163c9477905c,BiologicalTerm,biological-process,negative regulation of synaptic plasticity,GO,GO:0031914,,[]
7a0cb26a-4d13-4f98-84be-3086b5c1d9ca,KeyEvent,key-event,"Increased, cholestasis",AOPWiki,,,[]
7a0d55f9-aa18-4f73-8883-003a1280cad4,KeyEvent,key-event,"Inhibition, GABAAr",AOPWiki,,,[]
7a358ede-4284-4924-9520-781181b139bd,AOP,aop,Protein Alkylation to Liver Fibrosis,AOPWiki,,,[]
7a438790-7b9c-49dc-bfa4-d228ac5a5bf6,KeyEvent,key-event,"Disruption, Microtubule dynamics",AOPWiki,,,[]
7a439bcc-f3d3-4cfb-8b92-f284bcb94f7f,BiologicalTerm,biological-object,protein-DNA complex,GO,GO:0032993,,[]
7a60edb7-1da4-4aae-b1fd-98d80df23f6b,Taxon,taxonomy,fruit fly,common ecological species,WCS_7227,,[]
7a6845de-c829-4d68-bd80-bbc0c50981c2,KeyEvent,key-event,"Decreased fertility in the adult, Decreased sperm quantity and/or quality in the adult test",AOPWiki,,,[]
7a9561bc-1356-4351-a755-020c102a6225,BiologicalTerm,biological-process,serotonin receptor activity,GO,GO:0099589,,[]
7a98ce75-a43f-43b6-8d87-99f2624c7209,KeyEvent,key-event,"Increase, cortisone",AOPWiki,,,[]
7ad16031-72d3-4941-b62c-d970ce8e35f4,KeyEvent,key-event,"Decrease, SHH second messenger production",AOPWiki,,,[]
7ad43ee3-d6a3-4995-b62c-1dd8768b5bbd,KeyEvent,key-event,"Decrease, Serum thyroid hormone (T4/T3)",AOPWiki,,,[]
7adbad62-e665-4872-bb7c-11c4f68fd081,KeyEvent,key-event,"Increased, depression",AOPWiki,,,[]
7adf6136-07a5-4faa-aea2-2ff26b0fe722,BiologicalTerm,biological-process,embryonic lethality,MP,MP:0008762,,[]
7af3b080-2787-49be-ae3c-f0669a286803,KeyEvent,key-event,Decrease overall oxygen binding capacity (methemocyanin formation),AOPWiki,,,[]
7af89984-7a6e-48fe-adbd-078d84731818,Chemical,chemical,Uranium,DSSTox,DTXSID1042522,,"[""stressor""]"
7b044c5e-08ea-4cda-ad77-dffa32e8aac6,AOP,aop,"Decrease, GLI1/2 target gene expression leads to OFC",AOPWiki,,,[]
7b16862e-25e1-433c-9448-b47030a36e91,KeyEvent,key-event,"Increase, Cytotoxicity",AOPWiki,,,[]
7b3f133f-61fd-4202-807c-ef90459521c4,KeyEvent,key-event,"Increased, predation",AOPWiki,,,[]
7b4dbc8b-5fb3-4c81-963d-45a5d3dc4fad,Stressor,stressor,CHIR98014,,,,"[""stressor""]"
7b7e8f80-4009-4be3-b9b6-2ad80816b18a,BiologicalTerm,biological-object,valve,UBERON,UBERON:0003978,,[]
7b7ec13e-6d12-4df4-ac02-c154b3ecbc36,KeyEvent,key-event,"Decreased, extracellular Na+",AOPWiki,,,[]
7b976de7-71ee-47f5-8c22-6ba853838c44,KeyEvent,key-event,Activation of angiopoietin like protein 4,AOPWiki,,,[]
7b9a82ff-ce7e-4f2c-805a-2577c5905e66,KeyEvent,key-event,"Increase, Mitochondrial dysfunction",AOPWiki,,,[]
7ba30b92-05ab-4565-b4e4-060126125985,Stressor,stressor,GW6471,,,,"[""stressor""]"
7bc7dc3a-b415-4dd3-bef7-7522face2e03,KeyEvent,key-event,"Increase, Mis-timed EcR-responsive NR cascade",AOPWiki,,,[]
7bd1e5c2-bd46-479e-a265-ab94a5f866f4,Chemical,chemical,Permethrin,DSSTox,DTXSID8022292,,"[""stressor""]"
7bd2c939-dbf0-482f-898e-ff2efd5a068c,KeyEvent,key-event,Immune cell activation,AOPWiki,,,[]
7be0084e-5dd4-4cc4-b838-9012d0346f7e,Taxon,taxonomy,insects,ApacheUser,WikiUser_5,,[]
7be215c7-2092-4e5d-807b-13b5e01651d7,AOP,aop,EcR antagonism leading to mortality via inhibition of Chs1,AOPWiki,,,[]
7be60ee5-0680-4d9a-a06e-b85bb81a2cea,BiologicalTerm,biological-object,Janus kinase,PR,PR:000025748,,[]
7beda8cf-004b-4e62-8523-e54bcaa4bdc7,Taxon,taxonomy,lepidoptera,ApacheUser,WikiUser_12,,[]
7bee54a6-b4c1-44d4-b0a3-dc208d2e7cf5,BiologicalTerm,biological-object,xenobiotic,CHEBI,CHEBI:35703,,[]
7bf807fd-2e90-4d60-985d-aa2e96debf1b,KeyEvent,key-event,"Tumorigenesis, Hepatocellular carcinoma",AOPWiki,,,[]
7bff0644-6043-40c9-a5e1-80b0f6f96981,KeyEvent,key-event,"Delayed, Ovulation",AOPWiki,,,[]
7c099358-908d-4bdb-9e51-e6eb9b10ea21,KeyEvent,key-event,PARP1,AOPWiki,,,[]
7c18e876-fc23-48bb-ae99-6cf7447b4bc0,KeyEvent,key-event,CTL cytotoxicity,AOPWiki,,,[]
7c21b738-6625-4a0e-ab44-ac7512cbfdb3,KeyEvent,key-event,"Decrease, 20-hydroxyecdysone",AOPWiki,,,[]
7c2cf961-bc63-42f2-831b-e03e613f1d2b,BiologicalTerm,biological-object,mitochondrial respiratory chain complex III,GO,GO:0005750,,[]
7c337b2c-b407-4e7e-8305-dfddf26b396a,BiologicalTerm,biological-process,regulation of mitochondrial membrane potential,GO,GO:0051881,,[]
7c366132-b9a8-4484-a702-a0f6e023e19e,KeyEvent,key-event,Proteasomal dysfunction,AOPWiki,,,[]
7c3ff211-a9fa-4feb-bebe-04c1de414b6a,BiologicalTerm,biological-object,viral RNA-directed RNA polymerase complex,GO,GO:0031381,,[]
7c48237b-bf9d-400b-a783-74aa45cfd756,Chemical,chemical,Cholesterol,DSSTox,DTXSID3022401,,"[""stressor""]"
7c8b8f94-1a24-4ddd-8b4a-d02315105786,KeyEvent,key-event,"increase, Preeclampsia",AOPWiki,,,[]
7c8f8c19-89f7-4a81-b50a-6ee6d3f41097,AOP,aop,α-noradrenergic- reduced fecundity,AOPWiki,,,[]
7c90113f-0729-44f2-98be-ea943d94b0bd,AOP,aop,nAChR activation - colony death 1,AOPWiki,,,[]
7c954080-7e2d-4283-aab8-947104de6b88,KeyEvent,key-event,Intracellular cAMP,AOPWiki,,,[]
7ca4a6d8-21e8-44ae-9533-a329ae8bf195,KeyEvent,key-event,"Decrease, Photosystem II efficiency",AOPWiki,,,[]
7cc85548-df88-4cd4-904d-3c6e81ba6802,AOP,aop,Aromatase inhibition leading to reproductive dysfunction,AOPWiki,,,[]
7d082693-e587-4de4-a7a7-93df8e5be21b,KeyEvent,key-event,Reduction of testosterone,AOPWiki,,,[]
7d100b1a-80cf-4d40-b227-30b68547b993,KeyEvent,key-event,Impaired Platelet Aggregation,AOPWiki,,,[]
7d14ef79-322c-488b-958c-c4773688d49c,KeyEvent,key-event,"Decreased, Hydrogen peroxide production",AOPWiki,,,[]
7d187233-4355-40e9-ab1b-63695b2ee4d7,KeyEvent,key-event,"impaired, Larval development",AOPWiki,,,[]
7d27c1ca-fe34-4222-999a-0f9e8cee4866,Chemical,chemical,Acrylamide,DSSTox,DTXSID5020027,,"[""stressor""]"
7d5f07c1-3922-4fd2-acba-948721c3223c,Stressor,stressor,NH-375,,,,"[""stressor""]"
7d604a8e-bc52-450e-a96b-d397c09dca32,Chemical,chemical,Carbon black,DSSTox,DTXSID7051216,,"[""stressor""]"
7d93025b-22ad-4ff8-aec1-94ad7801389e,KeyEvent,key-event,Differentiation of fibroblasts,AOPWiki,,,[]
7d9680a3-c1d9-4867-900f-48ec7aeb71f6,BiologicalTerm,biological-process,viral budding from plasma membrane,GO,GO:0046761,,[]
7d9c112c-910f-42ed-84de-a8edc41d62dd,KeyEvent,key-event,"Induction, Male reproductive tract",AOPWiki,,,[]
7da44184-d2d4-486e-8fb4-590e50beed12,KeyEvent,key-event,decreased oocyte maturation,AOPWiki,,,[]
7db3764c-42e7-400c-8407-d41f6d3dd1cd,Chemical,chemical,Cetrorelix,DSSTox,DTXSID7040996,,"[""stressor""]"
7db6369d-c654-4428-9ceb-572ba9fc6c4d,AOP,aop,Decreased testosterone synthesis leading to nipple retention,AOPWiki,,,[]
7dc75add-c8a7-469b-bed2-a751d3f30539,AOP,aop,"SDH inactivation, DNA methyltransferase inhibition, EMT and cancer",AOPWiki,,,[]
7dee7b73-0811-4839-9a98-8ac496101ef2,KeyEvent,key-event,"Intracellular copper, increased",AOPWiki,,,[]
7df13431-4409-4ea2-8f76-49aa06948a57,Chemical,chemical,Gemfibrozil,DSSTox,DTXSID0020652,,"[""stressor""]"
7df92c64-10d1-4c1d-b646-d1813fe4312d,AOP,aop,Thinner shells in Mytilus Edulis due to ocean acidifcation,AOPWiki,,,[]
7e095658-2dc1-4f30-85d3-7a47d4b95af9,Stressor,stressor,Silver nanoparticles,,,,"[""stressor""]"
7e187313-3464-4eea-91e0-92179eb38c5b,Stressor,stressor,psychosocial stress,,,,"[""stressor""]"
7e1d0bef-eebb-43f5-b0a1-a64adeb56bb0,BiologicalTerm,biological-process,Respiratory Hypersensitivity,MESH,D012130,,[]
7e2672f7-f6de-4f2a-a07c-6b84c0c31624,Chemical,chemical,Chromium,DSSTox,DTXSID3031022,,"[""stressor""]"
7e2cb857-8db9-4ed3-8827-1ac3b37fed79,Stressor,stressor,Acetyldehyde,,,,"[""stressor""]"
7e2e86a9-45fa-4f24-84f6-f89305ea5577,KeyEvent,key-event,"Increased, Induced Mutations in Critical Genes",AOPWiki,,,[]
7e446ad1-48e6-41f8-b0e7-4bc5f24394ce,BiologicalTerm,biological-process,hemoglobin binding,GO,GO:0030492,,[]
7e4598ef-53b9-4d8f-81e0-0fbf4f4f885d,BiologicalTerm,biological-process,regulation of cellular response to drug,GO,GO:2001038,,[]
7e48e805-ef34-4d2c-b025-28f82571fa88,BiologicalTerm,biological-process,interleukin-1 beta production,GO,GO:0032611,,[]
7e6087d4-73f2-45f0-94ec-3bb70477f78e,KeyEvent,key-event,"Antagonism, Estrogen receptor",AOPWiki,,,[]
7e6ddce0-50de-405a-8c59-2ce71072fb69,Chemical,chemical,Acetohexamide,DSSTox,DTXSID7020007,,"[""stressor""]"
7e7b5d01-a0fe-4de8-8b11-949f2d7d1617,BiologicalTerm,biological-object,histaminergic neuron,CL,CL:0011110,,[]
7e91bb54-2f6d-42a1-a03a-f9c17a3c80a9,KeyEvent,key-event,"Formation, Hepatocellular and Bile duct tumors",AOPWiki,,,[]
7ea25f46-f177-4bbf-9da9-268849a8a239,BiologicalTerm,biological-object,professional antigen presenting cell,CL,CL:0000145,,[]
7ea541b5-4dfa-45f8-8592-6c4105a0873b,BiologicalTerm,biological-process,pyruvate dehydrogenase activity,GO,GO:0004738,,[]
7ea9571d-03ac-48d8-a458-9d2696749878,BiologicalTerm,biological-object,protein,CHEBI,CHEBI:36080,,[]
7ecc3133-bfbf-4759-a808-7bc6536b3828,KeyEvent,key-event,"Increase, Mitochondrial swelling",AOPWiki,,,[]
7ecf884e-5364-40c3-bc23-5e136dfe2009,Stressor,stressor,"1,2,4-triazole",,,,"[""stressor""]"
7ed67031-3042-43e7-b1ec-af971aac7cb0,AOP,aop,sodium channel inhibition 3,AOPWiki,,,[]
7ef1dcaa-b045-499a-a5eb-5070678f4437,BiologicalTerm,biological-object,carbohydrate-responsive element-binding protein,PR,PR:000010460,,[]
7ef31c90-b8db-4772-b0b4-8aa00c8bff3c,KeyEvent,key-event,"Reduction, Cumulative fecundity and spawning",AOPWiki,,,[]
7f362d63-316a-4fa0-bb45-0d608877115e,Chemical,chemical,"Tris(1,3-dichloro-2-propyl) phosphate",DSSTox,DTXSID9026261,,"[""stressor""]"
7f45216e-039e-4a0f-8b41-4351cedaa33c,KeyEvent,key-event,"Decrease, intratesticular testosterone",AOPWiki,,,[]
7f5a6530-9c68-45f2-9141-143a3297a55a,BiologicalTerm,biological-object,plasma membrane,GO,GO:0005886,,[]
7f5b44fa-1b5c-46ed-b0d5-61123525aa11,Stressor,stressor,Bupivacaine,,,,"[""stressor""]"
7f5bdf65-3260-42de-aecb-ff9f12f39368,AOP,aop,ROS leading to growth inhibition via OXPHOS uncoupling and reduced cell proliferation,AOPWiki,,,[]
7f762586-5437-4114-8b9c-7c4968897b13,Chemical,chemical,Triticonazole,DSSTox,DTXSID0032655,,"[""stressor""]"
7f779f67-cb71-44f9-af29-f14318a348a1,BiologicalTerm,biological-object,Deoxyribonucleic acid,FMA,FMA:74412,,[]
7f78ed17-9c93-4506-adc8-0c0b3cf5667a,Stressor,stressor,IL-1 receptor antagonist（IL-1Ra）(Anakinra),,,,"[""stressor""]"
7f82c546-53e0-4e22-98e0-c57eb9100007,KeyEvent,key-event,"Accumulation, Highly carboxylated porphyrins",AOPWiki,,,[]
7f859aef-6f50-4247-af6b-17cb9296d2c2,Taxon,taxonomy,killifish,NCBI,8078,,[]
7f8c2b3f-fd77-45f9-a8f0-94d0bbd9ab1a,BiologicalTerm,biological-process,reduced fertility,MP,MP:0001921,,[]
7fac0dfc-a92a-4bf0-88aa-c81580e6eadb,Taxon,taxonomy,Dreissena polymorpha,common ecological species,WCS_45954,,[]
7fb20236-0eb8-49d3-acac-6bcbd66e352b,Chemical,chemical,C.I. Azoic Diazo Component 112,DSSTox,DTXSID2020137,,"[""stressor""]"
7fc3d8e2-1f7b-47a7-ba92-59bc37069fec,BiologicalTerm,biological-process,abnormal sheltering behavior,MP,MP:0014039,,[]
7ff0d5cd-7ea4-4aaa-b41a-c2b40661a49f,KeyEvent,key-event,GSK3beta inactivation,AOPWiki,,,[]
800865d3-2a07-4413-8aeb-e10e7b3992cf,KeyEvent,key-event,"CBF, Decreased",AOPWiki,,,[]
8037fcfd-71f2-4d21-8ebd-c9e46235dbcd,Chemical,chemical,"(~13~C,~15~N_2_)Cyanamide",DSSTox,DTXSID90745933,,"[""stressor""]"
803f2007-47a7-45f3-8962-53fa18b155e8,BiologicalTerm,biological-object,mucin-5AC,PR,PR:000031343,,[]
803f275e-427a-4c44-ad0a-ef6042c339c4,Chemical,chemical,Diesel engine exhaust,DSSTox,DTXSID1024043,,"[""stressor""]"
804005cc-46e5-41fa-a341-905c2850e1f9,Chemical,chemical,Picoxystrobin,DSSTox,DTXSID9047542,,"[""stressor""]"
8044b4ba-a792-4812-b145-f4fb66d7a89e,KeyEvent,key-event,"Decreased, cholesterol",AOPWiki,,,[]
8066d086-e262-4d0e-956a-f3bbd2a65d3c,Taxon,taxonomy,Sprague-Dawley,ApacheUser,WikiUser_15,,[]
806a6d65-ab8e-4818-b04f-9c19c1737073,Chemical,chemical,Zineb,DSSTox,DTXSID5021465,,"[""stressor""]"
807a8789-1355-4d04-a45c-dd0378df792d,Chemical,chemical,Ethanol,DSSTox,DTXSID9020584,,"[""stressor""]"
